pitcher_name,pitcher_lefty,fastball_rate,sinker_rate,slider_rate,changeup_rate,knuckle_curve_rate,curveball_rate,cutter_rate,splitter_rate,other_rate
Sam Selman,True,0.4813559322033898,0.047457627118644,0.4711864406779661,0.0,0.0,0.0,0.0,0.0,0.0
Sandy Alcantara,False,0.2515375153751537,0.2478474784747847,0.2195571955719557,0.2764452644526445,0.0,0.0033825338253382,0.0,0.0,0.001230012300123
Scott Alexander,True,0.0,0.7149532710280374,0.1261682242990654,0.1588785046728972,0.0,0.0,0.0,0.0,0.0
Scott Barlow,False,0.24,0.0025,0.445,0.0,0.0,0.3108333333333333,0.0,0.0,0.0016666666666666
Scott Effross,False,0.1112454655380894,0.3337363966142684,0.3966142684401451,0.1438935912938331,0.0,0.0,0.0,0.0,0.0145102781136638
Sean Hjelle,False,0.0084388185654008,0.5421940928270043,0.0,0.0654008438818565,0.3839662447257383,0.0,0.0,0.0,0.0
Sean Manaea,True,0.0,0.6078037007240547,0.1387771520514883,0.244971842316975,0.0,0.0068382944489139,0.0,0.0,0.0016090104585679
Sean Newcomb,True,0.5507246376811594,0.0072463768115942,0.0,0.0108695652173913,0.0,0.1050724637681159,0.3260869565217391,0.0,0.0
Sean Poppen,False,0.0,0.609375,0.3370535714285714,0.0334821428571428,0.0,0.0,0.0,0.0,0.0200892857142857
Sean Reid-Foley,False,0.4507772020725388,0.0155440414507772,0.3419689119170984,0.1917098445595854,0.0,0.0,0.0,0.0,0.0
Seranthony Dominguez,False,0.3724304715840387,0.3204353083434099,0.24546553808948,0.0471584038694075,0.0,0.0,0.0096735187424425,0.0,0.0048367593712212
Sergio Romo,False,0.0353982300884955,0.3244837758112094,0.4985250737463126,0.1297935103244837,0.0,0.0,0.0,0.0,0.0117994100294985
Seth Lugo,False,0.2880886426592798,0.2179132040627885,0.1348107109879963,0.0166204986149584,0.0,0.3388734995383194,0.0,0.0,0.0036934441366574
Seth Martinez,False,0.3355704697986577,0.1912751677852349,0.3003355704697986,0.1241610738255033,0.0,0.0,0.0419463087248322,0.0,0.0067114093959731
Shane Baz,False,0.4009009009009009,0.0,0.3716216216216216,0.0833333333333333,0.0,0.1441441441441441,0.0,0.0,0.0
Shane Bieber,False,0.3443478260869565,0.0,0.2876521739130435,0.0233043478260869,0.1787826086956521,0.0,0.1659130434782608,0.0,0.0
Shane McClanahan,True,0.3571718813490451,0.0,0.1540024380333197,0.2539618041446566,0.0,0.234457537586347,0.0,0.0,0.0004063388866314
Shawn Armstrong,False,0.2863894139886578,0.3525519848771266,0.0671077504725898,0.0009451795841209,0.0,0.0,0.2854442344045368,0.0,0.0075614366729678
Shelby Miller,False,0.4351145038167939,0.0,0.5343511450381679,0.0,0.0,0.0,0.0,0.0,0.0305343511450381
Shohei Ohtani,False,0.2757702548497527,0.0368961582350703,0.3906428299733739,0.0,0.0,0.0863446177253708,0.0905287181437809,0.1198174210726512,0.0
Sonny Gray,False,0.2831905781584582,0.2585653104925053,0.110813704496788,0.0101713062098501,0.0,0.2462526766595289,0.0910064239828693,0.0,0.0
Spencer Howard,False,0.5021645021645021,0.0,0.0,0.0346320346320346,0.0,0.1096681096681096,0.352092352092352,0.0,0.0014430014430014
Spencer Patton,False,0.4864864864864865,0.0,0.3873873873873873,0.0,0.0,0.0,0.0,0.1261261261261261,0.0
Spencer Strider,False,0.6694468832309043,0.0,0.2822651448639157,0.0478489903424056,0.0,0.0,0.0,0.0,0.0004389815627743
Spenser Watkins,False,0.3836784409257003,0.0164433617539585,0.1778319123020706,0.0444579780755176,0.0,0.0962241169305724,0.2813641900121802,0.0,0.0
Stephen Nogosek,False,0.4137931034482758,0.0,0.1618037135278514,0.0901856763925729,0.0,0.0212201591511936,0.3129973474801061,0.0,0.0
Steve Cishek,False,0.2857142857142857,0.3414634146341463,0.3658536585365853,0.0034843205574912,0.0,0.0,0.0,0.0,0.0034843205574912
Steven Brault,True,0.3184713375796178,0.3248407643312102,0.3121019108280254,0.0445859872611464,0.0,0.0,0.0,0.0,0.0
Steven Matz,True,0.0,0.4840236686390533,0.0260355029585798,0.2887573964497041,0.0,0.2011834319526627,0.0,0.0,0.0
Steven Okert,True,0.3165983606557377,0.0,0.6752049180327869,0.0,0.0,0.0,0.0,0.0,0.0081967213114754
Steven Wilson,False,0.5222348916761688,0.0,0.4218928164196123,0.0558722919042189,0.0,0.0,0.0,0.0,0.0
T.J. McFarland,True,0.0,0.6283367556468172,0.1519507186858316,0.2197125256673511,0.0,0.0,0.0,0.0,0.0
T.J. Zeuch,False,0.036,0.4,0.276,0.128,0.0,0.0,0.16,0.0,0.0
Taijuan Walker,False,0.2943290734824281,0.1130191693290734,0.1625399361022364,0.0,0.0,0.0866613418530351,0.06629392971246,0.2751597444089457,0.001996805111821
Tanner Banks,True,0.4464088397790055,0.0011049723756906,0.2961325966850828,0.2022099447513812,0.0011049723756906,0.0530386740331491,0.0,0.0,0.0
Tanner Houck,False,0.232258064516129,0.2924731182795699,0.4032258064516129,0.0,0.0,0.0,0.0,0.0591397849462365,0.0129032258064516
Tanner Rainey,False,0.7044145873320538,0.0,0.2898272552783109,0.0057581573896353,0.0,0.0,0.0,0.0,0.0
Tanner Scott,True,0.3774471417384495,0.0,0.6194205168363351,0.0,0.0,0.0,0.0,0.0,0.0031323414252153
Tanner Tully,True,0.575,0.0,0.2666666666666666,0.1,0.0,0.025,0.0,0.0,0.0333333333333333
Tarik Skubal,True,0.2664576802507837,0.2110762800417973,0.309299895506792,0.1489028213166144,0.0642633228840125,0.0,0.0,0.0,0.0
Tayler Scott,False,0.1490196078431372,0.2705882352941176,0.5647058823529412,0.0156862745098039,0.0,0.0,0.0,0.0,0.0
Taylor Clarke,False,0.4237485448195576,0.0,0.3620488940628638,0.2142025611175785,0.0,0.0,0.0,0.0,0.0
Taylor Hearn,True,0.4778959149412423,0.1494124230554001,0.2686066032456631,0.0872971460548405,0.0,0.0,0.0167879127028539,0.0,0.0
Taylor Rogers,True,0.0018298261665141,0.42451967063129,0.5663311985361391,0.0,0.0,0.0,0.0,0.0,0.0073193046660567
Taylor Widener,False,0.6677740863787376,0.0,0.2126245847176079,0.0863787375415282,0.0,0.0132890365448504,0.0066445182724252,0.0,0.0132890365448504
Thomas Szapucki,True,0.6082474226804123,0.0,0.0,0.0446735395189003,0.0,0.3470790378006873,0.0,0.0,0.0
Tim Hill,True,0.2897196261682243,0.5473965287049399,0.0907877169559412,0.0,0.0,0.0,0.0667556742323097,0.0,0.0053404539385847
Tim Mayza,True,0.0013793103448275,0.8165517241379311,0.1710344827586206,0.0,0.0,0.0,0.0,0.0,0.0110344827586206
Tommy Henry,True,0.5555555555555556,0.0012919896640826,0.1989664082687338,0.0968992248062015,0.0,0.1459948320413436,0.0,0.0,0.0012919896640826
Tommy Hunter,False,0.0315186246418338,0.3581661891117478,0.0,0.0,0.0,0.1404011461318051,0.4699140401146132,0.0,0.0
Tommy Kahnle,False,0.2356321839080459,0.0,0.0,0.764367816091954,0.0,0.0,0.0,0.0,0.0
Tommy Milone,True,0.4201680672268907,0.0,0.0756302521008403,0.3865546218487395,0.0,0.1176470588235294,0.0,0.0,0.0
Tommy Nance,False,0.1310615989515072,0.2857142857142857,0.1808650065530799,0.0,0.0,0.3866317169069462,0.0,0.0,0.0157273918741808
Tommy Romero,False,0.5602094240837696,0.0,0.225130890052356,0.0,0.0,0.0,0.0,0.2146596858638743,0.0
Tony Gonsolin,False,0.3906792265741199,0.0,0.2146752602875557,0.0,0.0,0.1184928111056023,0.0,0.2751611303916708,0.000991571641051
Tony Santillan,False,0.4902912621359223,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0097087378640776
Touki Toussaint,False,0.0719257540603248,0.3967517401392111,0.0,0.0,0.0,0.3294663573085847,0.0,0.2018561484918793,0.0
Travis Lakins Sr.,False,0.3942307692307692,0.0048076923076923,0.2115384615384615,0.110576923076923,0.0,0.0865384615384615,0.1923076923076923,0.0,0.0
Trent Thornton,False,0.4171686746987952,0.0436746987951807,0.3870481927710843,0.0,0.0,0.1521084337349397,0.0,0.0,0.0
Trevor Gott,False,0.3272010512483574,0.2194480946123521,0.0,0.0105124835742444,0.0,0.1038107752956636,0.3390275952693823,0.0,0.0
Trevor Kelley,False,0.0,0.6413043478260869,0.0434782608695652,0.0630434782608695,0.0,0.2521739130434782,0.0,0.0,0.0
Trevor May,False,0.5161290322580645,0.0086021505376344,0.2645161290322581,0.1591397849462365,0.0,0.0,0.0,0.0516129032258064,0.0
Trevor Megill,False,0.5478036175710594,0.0064599483204134,0.1421188630490956,0.0,0.3036175710594315,0.0,0.0,0.0,0.0
Trevor Richards,False,0.4387317909168809,0.0,0.0,0.3744644387317909,0.0,0.18337617823479,0.0,0.0,0.0034275921165381
Trevor Rogers,True,0.527319587628866,0.002061855670103,0.1778350515463917,0.2927835051546392,0.0,0.0,0.0,0.0,0.0
Trevor Stephan,False,0.4730250481695568,0.0,0.2466281310211946,0.0,0.0,0.0,0.0,0.2745664739884393,0.0057803468208092
Trevor Williams,False,0.5265768958185684,0.1254429482636428,0.1169383416017009,0.1311126860382707,0.0,0.0970942593905031,0.0,0.0,0.0028348688873139
Triston McKenzie,False,0.5593159957249733,0.0,0.2212326327039544,0.0,0.0,0.2194513715710723,0.0,0.0,0.0
Tucker Davidson,True,0.3760964912280701,0.0537280701754386,0.4407894736842105,0.0449561403508771,0.0,0.0844298245614035,0.0,0.0,0.0
Ty Blach,True,0.0,0.5441176470588235,0.0,0.1941176470588235,0.0,0.0852941176470588,0.1676470588235294,0.0,0.0088235294117647
Tyler Alexander,True,0.2351097178683385,0.1937304075235109,0.1084639498432601,0.1843260188087774,0.0,0.0,0.2758620689655172,0.0,0.0025078369905956
Tyler Anderson,True,0.3800465838509316,0.0710403726708074,0.0,0.3163819875776397,0.0,0.0124223602484472,0.2201086956521739,0.0,0.0
Tyler Beede,False,0.235621521335807,0.2300556586270872,0.1521335807050092,0.2625231910946197,0.0,0.1141001855287569,0.0,0.0,0.0055658627087198
Tyler Clippard,False,0.1415929203539823,0.336283185840708,0.0088495575221238,0.3185840707964602,0.0,0.0442477876106194,0.0,0.1504424778761062,0.0
Tyler Cyr,False,0.4732142857142857,0.0,0.0,0.3348214285714285,0.0,0.0,0.1919642857142857,0.0,0.0
Tyler Danish,False,0.0753012048192771,0.3644578313253012,0.0060240963855421,0.1475903614457831,0.0,0.4066265060240964,0.0,0.0,0.0
Tyler Duffey,False,0.3679245283018867,0.1428571428571428,0.0,0.0444743935309973,0.4191374663072776,0.0,0.0,0.0,0.0256064690026954
Tyler Gilbert,True,0.2253521126760563,0.1813380281690141,0.0,0.0,0.1126760563380281,0.0,0.3450704225352112,0.1285211267605633,0.0070422535211267
Tyler Glasnow,False,0.5350877192982456,0.0,0.2807017543859649,0.0,0.0,0.1842105263157894,0.0,0.0,0.0
Tyler Holton,True,0.3396226415094339,0.0188679245283018,0.0,0.3270440251572327,0.0,0.1446540880503144,0.1698113207547169,0.0,0.0
Tyler Kinley,False,0.4588859416445623,0.013262599469496,0.519893899204244,0.0053050397877984,0.0,0.0,0.0,0.0,0.0026525198938992
Tyler Mahle,False,0.5152671755725191,0.0,0.1140267175572519,0.0,0.0,0.0,0.1297709923664122,0.2409351145038168,0.0
Tyler Matzek,True,0.7534435261707989,0.0041322314049586,0.2286501377410468,0.0,0.0,0.0013774104683195,0.0013774104683195,0.0,0.0110192837465564
Tyler Rogers,False,0.5188679245283019,0.0205831903945111,0.4605488850771869,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Thornburg,False,0.580110497237569,0.0,0.0662983425414364,0.1381215469613259,0.0,0.2154696132596685,0.0,0.0,0.0
Tyler Wells,False,0.4211204121056021,0.0,0.2704443013522215,0.1809401159047005,0.0,0.1274951706374758,0.0,0.0,0.0
Tylor Megill,False,0.5683544303797469,0.0,0.2012658227848101,0.1835443037974683,0.0,0.0278481012658227,0.0189873417721519,0.0,0.0
Tyson Miller,False,0.4473684210526316,0.1447368421052631,0.3245614035087719,0.0570175438596491,0.0,0.0263157894736842,0.0,0.0,0.0
Victor Arano,False,0.0973451327433628,0.4336283185840708,0.4690265486725664,0.0,0.0,0.0,0.0,0.0,0.0
Vince Velasquez,False,0.4426229508196721,0.0796252927400468,0.2248243559718969,0.0843091334894613,0.1678376268540203,0.0007806401249024,0.0,0.0,0.0
Vladimir Gutierrez,False,0.4949053857350801,0.0,0.2183406113537118,0.1528384279475982,0.0,0.1295487627365356,0.0,0.0,0.0043668122270742
Wade Miley,True,0.1413427561837456,0.0265017667844522,0.0653710247349823,0.3127208480565371,0.0,0.0282685512367491,0.4257950530035335,0.0,0.0
Walker Buehler,False,0.3422562141491396,0.0468451242829827,0.1166347992351816,0.0783938814531548,0.1682600382409178,0.0,0.2476099426386233,0.0,0.0
Wandy Peralta,True,0.0451219512195121,0.3707317073170731,0.1560975609756097,0.423170731707317,0.0,0.0,0.0,0.0,0.0048780487804878
Wil Crowe,False,0.1601449275362318,0.2159420289855072,0.3130434782608696,0.2811594202898551,0.0,0.0297101449275362,0.0,0.0,0.0
Will Smith,True,0.4114688128772635,0.0,0.4778672032193159,0.011066398390342,0.0,0.090543259557344,0.0,0.0,0.0090543259557344
Will Vest,False,0.5589318600368324,0.0027624309392265,0.3314917127071823,0.1049723756906077,0.0,0.0009208103130755,0.0,0.0,0.0009208103130755
Wily Peralta,False,0.2736389684813753,0.2177650429799427,0.2965616045845272,0.0,0.0,0.0,0.0057306590257879,0.2063037249283667,0.0
Wyatt Mills,False,0.3941176470588235,0.2196078431372549,0.3725490196078431,0.0,0.0,0.0,0.0,0.0,0.0137254901960784
Xzavion Curry,False,0.5878787878787879,0.0,0.2787878787878788,0.0606060606060606,0.0,0.0727272727272727,0.0,0.0,0.0
Yency Almonte,False,0.1148936170212766,0.3361702127659574,0.474468085106383,0.0659574468085106,0.0,0.0,0.0,0.0,0.0085106382978723
Yennier Cano,False,0.0271739130434782,0.4021739130434782,0.2690217391304347,0.3016304347826087,0.0,0.0,0.0,0.0,0.0
Yerry De Los Santos,False,0.0110864745011086,0.5875831485587583,0.3968957871396896,0.0,0.0,0.0,0.0,0.0,0.0044345898004434
Yimi Garcia,False,0.4386298763082778,0.1389153187440532,0.1731684110371075,0.0723120837297811,0.0,0.1655566127497621,0.0,0.0,0.011417697431018
Yoan Lopez,False,0.4522613065326633,0.0050251256281407,0.4723618090452261,0.0603015075376884,0.0,0.0,0.0,0.0,0.0100502512562814
Yohan Ramirez,False,0.1185897435897435,0.5544871794871795,0.3205128205128205,0.0,0.0,0.0,0.0,0.0,0.0064102564102564
Yonny Chirinos,False,0.02,0.57,0.24,0.0,0.0,0.0,0.0,0.17,0.0
Yu Darvish,False,0.2521036687983843,0.0905419050824638,0.1905082463816896,0.0,0.0,0.0400538539212386,0.3520700100976102,0.0747223157186132,0.0
Yunior Marte,False,0.2593457943925233,0.3598130841121495,0.3796728971962617,0.0011682242990654,0.0,0.0,0.0,0.0,0.0
Yusei Kikuchi,True,0.5054229934924078,0.0,0.306941431670282,0.1334056399132321,0.0,0.0,0.0536876355748373,0.0,0.0005422993492407
Zac Gallen,False,0.4807495741056218,0.0003407155025553,0.0088586030664395,0.1424190800681431,0.2194207836456558,0.0,0.1482112436115843,0.0,0.0
Zac Lowther,True,0.52,0.0,0.2,0.2,0.0,0.08,0.0,0.0,0.0
Zach Davies,False,0.0,0.5405759162303665,0.0109075043630017,0.3324607329842932,0.0,0.0575916230366492,0.0584642233856893,0.0,0.0
Zach Eflin,False,0.1548117154811715,0.3974895397489539,0.0359832635983263,0.0610878661087866,0.0,0.200836820083682,0.1481171548117154,0.0,0.001673640167364
Zach Jackson,False,0.534521158129176,0.0,0.4409799554565701,0.010022271714922,0.0,0.0,0.0022271714922048,0.0,0.0122494432071269
Zach Logue,True,0.4921722113502935,0.0,0.0,0.1360078277886497,0.0,0.1575342465753424,0.2142857142857142,0.0,0.0
Zach Plesac,False,0.4259173246632605,0.002322340919647,0.2429168601950766,0.2238736646539712,0.0,0.1035764050162563,0.0,0.0,0.0013934045517882
Zach Pop,False,0.0,0.7700934579439253,0.22803738317757,0.0018691588785046,0.0,0.0,0.0,0.0,0.0
Zach Thompson,False,0.1620192307692307,0.2110576923076923,0.0,0.0850961538461538,0.0,0.2086538461538461,0.3331730769230769,0.0,0.0
Zack Greinke,False,0.3807218309859155,0.028169014084507,0.0840669014084507,0.164612676056338,0.0,0.2033450704225352,0.1390845070422535,0.0,0.0
Zack Kelly,False,0.4594594594594595,0.0135135135135135,0.1351351351351351,0.3918918918918919,0.0,0.0,0.0,0.0,0.0
Zack Littell,False,0.5065963060686016,0.0,0.370712401055409,0.0,0.0,0.0,0.0,0.1226912928759894,0.0
Zack Thompson,True,0.542608695652174,0.0,0.0,0.0834782608695652,0.0,0.3130434782608696,0.0608695652173913,0.0,0.0
Zack Weiss,False,0.3087557603686636,0.0092165898617511,0.6036866359447005,0.0,0.0,0.0,0.0414746543778801,0.0,0.0368663594470046
Zack Wheeler,False,0.4205689277899344,0.1702407002188183,0.2695842450765864,0.0175054704595186,0.0,0.1203501094091903,0.0,0.0,0.0017505470459518
